disease_code,disease_name,period_start,period_end,period_type,period_label,location_code,location_name,location_level,cases,deaths,population,incidence_per_100k,data_status,source_name,source_url,complete_period
HPAI,Avian Influenza (HPAI),2021-07-01,2021-12-31,six_monthly,2021-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-01-01,2022-06-30,six_monthly,2022-S1,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-01-01,2022-06-30,six_monthly,2022-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-01-01,2022-06-30,six_monthly,2022-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-01-01,2022-06-30,six_monthly,2022-S1,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-01-01,2022-06-30,six_monthly,2022-S1,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-01-01,2022-06-30,six_monthly,2022-S1,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-01-01,2022-06-30,six_monthly,2022-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-01-01,2022-06-30,six_monthly,2022-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-07-01,2022-12-31,six_monthly,2022-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-07-01,2022-12-31,six_monthly,2022-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-07-01,2022-12-31,six_monthly,2022-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-07-01,2022-12-31,six_monthly,2022-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-07-01,2022-12-31,six_monthly,2022-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-07-01,2022-12-31,six_monthly,2022-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-07-01,2022-12-31,six_monthly,2022-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2022-07-01,2022-12-31,six_monthly,2022-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-01-01,2023-06-30,six_monthly,2023-S1,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-01-01,2023-06-30,six_monthly,2023-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-01-01,2023-06-30,six_monthly,2023-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-01-01,2023-06-30,six_monthly,2023-S1,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-01-01,2023-06-30,six_monthly,2023-S1,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-01-01,2023-06-30,six_monthly,2023-S1,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-01-01,2023-06-30,six_monthly,2023-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-01-01,2023-06-30,six_monthly,2023-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-07-01,2023-12-31,six_monthly,2023-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-07-01,2023-12-31,six_monthly,2023-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-07-01,2023-12-31,six_monthly,2023-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-07-01,2023-12-31,six_monthly,2023-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-07-01,2023-12-31,six_monthly,2023-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-07-01,2023-12-31,six_monthly,2023-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-07-01,2023-12-31,six_monthly,2023-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2023-07-01,2023-12-31,six_monthly,2023-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-01-01,2024-06-30,six_monthly,2024-S1,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-01-01,2024-06-30,six_monthly,2024-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-01-01,2024-06-30,six_monthly,2024-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-01-01,2024-06-30,six_monthly,2024-S1,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-01-01,2024-06-30,six_monthly,2024-S1,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-01-01,2024-06-30,six_monthly,2024-S1,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-01-01,2024-06-30,six_monthly,2024-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-01-01,2024-06-30,six_monthly,2024-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-07-01,2024-12-31,six_monthly,2024-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-07-01,2024-12-31,six_monthly,2024-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-07-01,2024-12-31,six_monthly,2024-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-07-01,2024-12-31,six_monthly,2024-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-07-01,2024-12-31,six_monthly,2024-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-07-01,2024-12-31,six_monthly,2024-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-07-01,2024-12-31,six_monthly,2024-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2024-07-01,2024-12-31,six_monthly,2024-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-01-01,2025-06-30,six_monthly,2025-S1,BD,Bangladesh,national,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-01-01,2025-06-30,six_monthly,2025-S1,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-01-01,2025-06-30,six_monthly,2025-S1,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-01-01,2025-06-30,six_monthly,2025-S1,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-01-01,2025-06-30,six_monthly,2025-S1,BD-KHU,Khulna,division,1,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-01-01,2025-06-30,six_monthly,2025-S1,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-01-01,2025-06-30,six_monthly,2025-S1,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-01-01,2025-06-30,six_monthly,2025-S1,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-07-01,2025-12-31,six_monthly,2025-S2,BD,Bangladesh,national,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-07-01,2025-12-31,six_monthly,2025-S2,BD-BAR,Barishal,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-07-01,2025-12-31,six_monthly,2025-S2,BD-CTG,Chattogram,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-07-01,2025-12-31,six_monthly,2025-S2,BD-DHA,Dhaka,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-07-01,2025-12-31,six_monthly,2025-S2,BD-KHU,Khulna,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-07-01,2025-12-31,six_monthly,2025-S2,BD-RAJ,Rajshahi,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-07-01,2025-12-31,six_monthly,2025-S2,BD-RAN,Rangpur,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
HPAI,Avian Influenza (HPAI),2025-07-01,2025-12-31,six_monthly,2025-S2,BD-SYL,Sylhet,division,0,,,,observed,WOAH WAHIS quantitative animal-disease data,https://wahis.woah.org/#/dashboards/qd-dashboard,True
