disease_code,disease_name,period_start,period_end,period_type,period_label,location_code,location_name,location_level,cases,deaths,population,incidence_per_100k,data_status,source_name,source_url,complete_period
AWD,Acute Watery Diarrhoea,2019-01-01,2019-12-31,annual,2019,BD-KHU,Khulna,division,411173,,15563000,2642.0,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2019-01-01,2019-12-31,annual,2019,BD-MYM,Mymensingh,division,342748,,11370000,3014.5,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2019-01-01,2019-12-31,annual,2019,BD-RAJ,Rajshahi,division,406182,,18484858,2197.4,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2019-01-01,2019-12-31,annual,2019,BD-RAN,Rangpur,division,200850,,15665000,1282.2,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2019-01-01,2019-12-31,annual,2019,BD-SYL,Sylhet,division,464498,,10009239,4640.7,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2020-01-01,2020-12-31,annual,2020,BD,Bangladesh,national,2080001,,,,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2020-01-01,2020-12-31,annual,2020,BD-BAR,Barishal,division,227646,,8325666,2734.3,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2020-01-01,2020-12-31,annual,2020,BD-CTG,Chattogram,division,461119,,28423019,1622.3,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2020-01-01,2020-12-31,annual,2020,BD-DHA,Dhaka,division,385690,,36054418,1069.7,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
AWD,Acute Watery Diarrhoea,2020-01-01,2020-12-31,annual,2020,BD-KHU,Khulna,division,226494,,15563000,1455.3,literature_derived_ecological_estimate,Kabir et al. (2025) and Ali et al. (2023) literature-derived estimates,https://pmc.ncbi.nlm.nih.gov/articles/PMC11922245/,True
